name,category,sub_category,lat,lng,district,opening_hours,budget
Fayton Büfe,Dining,World Cuisine,41.0722197,28.9392087,Eyüpsultan,09:00-22:00,Medium
Huzur Büfe Palanın Yeri,Dining,World Cuisine,41.0721661,28.9390638,Eyüpsultan,09:00-22:00,Medium
Heaven Pizza,Dining,Pizza,41.074999,28.9394856,Eyüpsultan,09:00-22:00,Medium
Pizza Lazza,Dining,World Cuisine,41.0766519,28.9378334,Eyüpsultan,09:00-22:00,Medium
Yıldız Clock Tower,Other,General,41.0498637,29.0097995,Beşiktaş,09:00-22:00,Low
Sorriso Restaurant Kuruçeşme,Dining,Turkish,41.0599153,29.0358392,Beşiktaş,09:00-22:00,Medium
Keyci Hatun Parkı,Nature & Park,Park,41.0077519,28.9428248,Fatih,09:00-22:00,Low
Aile Et Lokantası,Dining,World Cuisine,41.0224137,29.1145229,Ümraniye,09:00-22:00,Medium
Pınar 3 Kebap,Dining,World Cuisine,41.0221943,29.1153214,Ümraniye,09:00-22:00,Medium
Kedai Indonesia Turki,Dining,Indonesian,41.0352146,28.9867905,Beyoğlu,09:00-22:00,Medium
Kasabim ethane,Dining,World Cuisine,41.0303214,28.9843061,Beyoğlu,09:00-22:00,Medium
Lebap Restaurant,Dining,World Cuisine,41.0110956,28.9538178,Fatih,09:00-22:00,Medium
The Old Castle,Dining,World Cuisine,41.0043302,28.9644292,Fatih,09:00-22:00,Medium
Macboos Restaurant,Dining,Turkish,41.0583602,29.0351414,Beşiktaş,09:00-22:00,Medium
Bizim Ev,Dining,World Cuisine,41.0269907,29.24674,Sancaktepe,09:00-22:00,Medium
Seben Et Mangalbaşı,Dining,World Cuisine,41.0268561,29.2374717,Sancaktepe,09:00-22:00,Medium
Çalı Restaurant,Dining,World Cuisine,41.0241851,29.2242497,Sancaktepe,09:00-22:00,Medium
Bağlar Et Mangal,Dining,World Cuisine,41.0099226,29.2826924,Sultanbeyli,09:00-22:00,Medium
Adana Ocakbaşı,Dining,World Cuisine,41.0518418,28.9853236,Şişli,09:00-22:00,Medium
mrJADE Italy İstanbul,Dining,Italian;Pizza;Coffee_Shop,41.0424891,28.9673457,Beyoğlu,09:00-22:00,Medium
Sofyalı 9 Restoran,Dining,Türk_Mutfağı;Regional;Meyhane,41.0291163,28.9743233,Beyoğlu,Salı-Pazar 14:30-01:30,Medium
Inegöl Köfte Salonu,Dining,Turkish,41.0272615,28.9723307,Beyoğlu,09:00-22:00,Medium
De Camondo,Dining,World Cuisine,41.0238464,28.9740942,Beyoğlu,09:00-22:00,Medium
Green,Dining,World Cuisine,41.003968,28.9650023,Fatih,09:00-22:00,Medium
Kumkapı Afrodit Restaurant,Dining,World Cuisine,41.0034507,28.965298,Fatih,09:00-22:00,Medium
Rasital,Dining,World Cuisine,41.0053641,28.979866,Fatih,09:00-22:00,Medium
Şato,Dining,World Cuisine,41.005334,28.9801629,Fatih,09:00-22:00,Medium
Kumkapı Hoş,Dining,Regional,41.0042018,28.964584,Fatih,09:00-22:00,Medium
Kumkapı Saki,Dining,World Cuisine,41.0040965,28.9647084,Fatih,09:00-22:00,Medium
Erciyes Cafe & Restaurant,Dining,World Cuisine,41.0050186,28.9699987,Fatih,09:00-22:00,Medium
Buhara 93 Restaurant,Dining,World Cuisine,41.0044522,28.9751751,Fatih,09:00-22:00,Medium
Kartallar Denizki Restaurant,Dining,World Cuisine,41.0040961,28.9649071,Fatih,09:00-22:00,Medium
Kumkapı Evren Restaurant,Dining,World Cuisine,41.0040213,28.9647659,Fatih,09:00-22:00,Medium
Neyzen,Dining,World Cuisine,41.0038962,28.9648697,Fatih,09:00-22:00,Medium
Gölçek Restaurant,Dining,World Cuisine,41.0037339,28.9649691,Fatih,09:00-22:00,Medium
Kırımızı Karides Balık Restaurant,Dining,World Cuisine,41.0037218,28.965182,Fatih,09:00-22:00,Medium
Kalem Restaurant,Dining,World Cuisine,41.0061725,28.9732236,Fatih,09:00-22:00,Medium
İnci Teras Restaurant,Dining,World Cuisine,41.0046477,28.9794481,Fatih,09:00-22:00,Medium
Kumkapı Albatros,Dining,World Cuisine,41.0035781,28.9652601,Fatih,09:00-22:00,Medium
Çapari,Dining,Seafood,41.003616,28.9650526,Fatih,09:00-22:00,Medium
Akvaryum Restaurant,Dining,World Cuisine,41.0036588,28.9652195,Fatih,09:00-22:00,Medium
Kadırga Cafe & Restaurant,Dining,World Cuisine,41.0047807,28.9681854,Fatih,09:00-22:00,Medium
Apollon Restaurant,Dining,World Cuisine,41.0058831,28.9735111,Fatih,09:00-22:00,Medium
Kaki Umbrella Restaurant Terrace,Dining,World Cuisine,41.004868,28.9795928,Fatih,09:00-22:00,Medium
Mustafa Kemal Atatürk,History & Culture,Historical Building,41.0672216,29.0432167,Beşiktaş,09:00-22:00,Low
Suat Usta Tantuni,Dining,World Cuisine,41.0346669,28.9828514,Beyoğlu,09:00-22:00,Medium
Afghan Faryab restaurant,Dining,Afghan,41.0050365,28.9580069,Fatih,09:00-22:00,Medium
Kimchi Beşiktaş,Dining,Korean,41.0441809,29.0041982,Beşiktaş,09:00-22:00,Medium
Taco & Tortilla,Dining,Mexican,41.0483046,29.005628,Beşiktaş,09:00-22:00,Medium
Balkan Lokantası,Dining,Turkish,41.0436308,29.0062734,Beşiktaş,09:00-22:00,Medium
Cihangir Mantıcısı,Dining,World Cuisine,41.031726,28.9821621,Beyoğlu,09:00-22:00,Medium
Lale Sultan,Dining,Turkish,41.0044497,28.9713533,Fatih,09:00-22:00,Medium
Urfalı 63 Kasım Usta,Dining,World Cuisine,41.0243329,29.0161759,Üsküdar,09:00-22:00,Medium
Ali Usta,Dining,World Cuisine,41.0242115,29.0164587,Üsküdar,09:00-22:00,Medium
Dönerci Celal Usta - Ümraniye (Atakent) Şubesi,Dining,Turkish,41.0146948,29.1036405,Ümraniye,09:00-22:00,Medium
Nasip-Et kebap,Dining,Kebab;Regional;Steak_House;Turkish,41.0049058,28.9675063,Fatih,09:00-22:00,High
SushiCo,Dining,Sushi;Asian,41.0494063,28.991262,Şişli,09:00-22:00,High
Avliya Boşnak Mutfağı 2,Dining,World Cuisine,41.0604458,28.8999424,Bayrampaşa,09:00-22:00,Medium
Istanbul balik,Dining,Fish,41.0212005,28.9742351,Beyoğlu,09:00-22:00,Medium
Dürümcü Sedat Usta,Dining,World Cuisine,41.1021084,28.898057,Sultangazi,09:00-22:00,Medium
Venge,Dining,World Cuisine,41.085775,29.011314,Şişli,Mo-Su 12:00-00:00,Medium
Vodina Caddesi,Other,General,41.0303242,28.9500978,Fatih,09:00-22:00,Low
Kiremit Caddesi,Other,General,41.0295336,28.9476369,Fatih,09:00-22:00,Low
Merdıvenli Yokuş,Other,General,41.0312533,28.9462049,Eyüpsultan,09:00-22:00,Low
Ulus Parki,Other,General,41.064028,29.0320536,Beşiktaş,09:00-22:00,Low
Yıldız Parkı,Other,General,41.0468738,29.0174847,Beşiktaş,Mo-Su 08:00-22:00,Low
Kuzguncuk,Other,General,41.0338266,29.0314079,Üsküdar,09:00-22:00,Low
Kuzguncuk Bostani,Other,General,41.0346796,29.0316292,Üsküdar,09:00-22:00,Low
Zoya’s House,Dining,World Cuisine,41.0496135,28.9924271,Şişli,Mo-Su 10:00-23:00,Medium
Minoa Village,Dining,World Cuisine,41.0879536,29.0317551,Şişli,09:00-22:00,Medium
Otağtepe Fatıh Korusu,Other,General,41.089864,29.0696067,Beykoz,Su-Sa 08:00-17:00,Low
Hünkar Köşk Restaurant,Dining,Turkish,41.0744599,29.0611741,Ümraniye,09:00-22:00,Medium
Kartepe Restoran,Dining,Turkish,41.0720357,29.0645478,Ümraniye,09:00-22:00,Medium
Kandilli Parkı,Nature & Park,Park,41.0743684,29.0587522,Üsküdar,09:00-22:00,Low
Sultan 1.Mahmut Çeşmesi,History & Culture,Historical Building,41.0738466,29.0585462,Ümraniye,09:00-22:00,Low
Kandilli Boğaziçi Parkı,Nature & Park,Park,41.0733748,29.059018,Ümraniye,09:00-22:00,Low
Kandilli Köfte Dürüm,Dining,World Cuisine,41.0738736,29.0582396,Ümraniye,09:00-22:00,Medium
İoki Asia,Dining,World Cuisine,41.0738476,29.0577381,Ümraniye,09:00-22:00,Medium
Hababam Sınıfı Müzesi,History & Culture,Museum,41.0136158,29.0419533,Kadıköy,09:00-22:00,Medium
Koru Restoran,Dining,Turkish,41.0720422,29.0626684,Ümraniye,09:00-22:00,Medium
Maderia sushi bar,Dining,World Cuisine,41.0519372,28.9889372,Şişli,09:00-22:00,Medium
Pokemate,Dining,World Cuisine,41.051215,28.9967341,Şişli,09:00-22:00,Medium
Saray Muhallebicisi - Kandilli,Dining,World Cuisine,41.0690379,29.0574697,Ümraniye,09:00-22:00,Medium
Vaniköy Parkı,Nature & Park,Park,41.0682874,29.0572697,Ümraniye,09:00-22:00,Low
Iskender 1867,Dining,World Cuisine,41.0521745,28.9929712,Şişli,09:00-22:00,Medium
Nayla Tantuni,Dining,World Cuisine,41.0744382,29.0695877,Ümraniye,09:00-22:00,Medium
Nayla Dürüm Kokoreç,Dining,World Cuisine,41.0744103,29.0699865,Ümraniye,09:00-22:00,Medium
Turkish Pizza,Dining,Pizza,41.0735064,29.070175,Ümraniye,09:00-22:00,Medium
Küçük Ev,Dining,Turkish,41.2050644,29.0732709,Sarıyer,Mo-Sa 08:00-21:00,Medium
Bahar Pide Döner Salonu,Dining,Turkish,41.0639883,28.9937875,Şişli,09:00-22:00,Medium
Altın Maden Pasta & Börek,Dining,World Cuisine,41.0637209,28.9937107,Şişli,09:00-22:00,Medium
Börekist,Dining,World Cuisine,41.063797,28.9936584,Şişli,09:00-22:00,Medium
Mercan Kebap,Dining,World Cuisine,41.0636634,28.9937749,Şişli,09:00-22:00,Medium
Pier Cafe Restaurant,Dining,World Cuisine,41.0300343,28.9513073,Fatih,09:00-22:00,Medium
Olive Garden,Dining,Italian,41.0046052,28.9711564,Fatih,09:00-22:00,Medium
Ayasofya Kebap House,Dining,World Cuisine,41.0081799,28.9772508,Fatih,09:00-22:00,Medium
Akbiyik Kebab House,Dining,World Cuisine,41.0036516,28.9792413,Fatih,09:00-22:00,Medium
Istanbul Anatolian cuisine,Dining,World Cuisine,41.0034011,28.9723208,Fatih,09:00-22:00,Medium
Bin Lezzet,Dining,World Cuisine,41.1968138,28.8224858,Arnavutköy,09:00-22:00,Medium
Bodeum manti cafe,Dining,World Cuisine,41.0523934,28.9927222,Şişli,09:00-22:00,Medium
Tur Park Kafe Restaurant,Dining,World Cuisine,41.2254591,28.8315019,Arnavutköy,09:00-22:00,Medium
Hayata Sarıl Lokantası,Dining,World Cuisine,41.0364348,28.9825931,Beyoğlu,09:00-22:00,Medium
Zeytuna Cezayir'de,Dining,World Cuisine,41.0318135,28.9794648,Beyoğlu,Tu-Th 17:00-00:00; Fr-Su 14:00-00:00,Medium
Cabra Loca Coffee,Dining,Cake;Coffee_Shop;Sandwich;Tea,41.0149875,28.9737158,Fatih,Mo-Su 08:00-20:30,Medium
#saltbae,Dining,World Cuisine,41.0275945,28.9861635,Beyoğlu,09:00-22:00,Medium
AIKA ANAOKULU ACARKENT,Nature & Park,Park,41.1091398,29.1349843,Beykoz,09:00-22:00,Low
Asmalı Cavit,Dining,World Cuisine,41.0301658,28.9747057,Beyoğlu,09:00-22:00,Medium
Seçkin Börek,Dining,World Cuisine,41.0670527,28.9969397,Şişli,09:00-22:00,Medium
Cantinery,Dining,Turkish;Italian;French,41.0662128,29.0169299,Beşiktaş,Mo-Su 10:00-22:00,Medium
Juno,Dining,World Cuisine,41.0497253,28.9909152,Şişli,09:00-22:00,Medium
Bakioğlu Köfte ve Çorba,Dining,World Cuisine,41.0151606,28.896386,Zeytinburnu,09:00-22:00,Medium
Alaf 2 Tek,Dining,World Cuisine,41.0603571,29.036665,Beşiktaş,"Su,Tu-Sa 18:00-00:00",Medium
Silivrikapı Hypogeum,Other,General,41.0066029,28.9219004,Zeytinburnu,09:00-22:00,Low
Dönerci Serkan Usta,Dining,World Cuisine,41.0797742,29.0325604,Beşiktaş,Su-Sa 11:00-05:00,Medium
Mevlana,Dining,Turkish,41.0073837,28.9721872,Fatih,09:00-22:00,Medium
Zeynel Gülkardeşler Kebap Salonu,Dining,World Cuisine,41.0252471,29.0136247,Üsküdar,09:00-22:00,Medium
Vegan Dukkan Lokanta,Dining,Regional,41.0326448,28.9840482,Beyoğlu,Mo-Su 10:00-21:00,Medium
OLD BALAT cafe & kitchen,Dining,Turkish,41.0309317,28.9493248,Fatih,09:00-22:00,Medium
Leta Sandalye Hotel Cafe Restaurant,Dining,World Cuisine,41.0851354,29.008413,Şişli,09:00-22:00,Medium
Kokoretti Kokoreç,Dining,World Cuisine,41.0866391,29.0075448,Şişli,09:00-22:00,Medium
Balat Pide Lahmacun,Dining,Turkish,41.0326308,28.9459801,Eyüpsultan,09:00-22:00,Medium
Şah Anıtı,History & Culture,Historical Building,41.1050457,28.850758,Sultangazi,09:00-22:00,Low
Real Köftecim & Büfe,Dining,World Cuisine,41.0112382,28.7728427,Küçükçekmece,09:00-22:00,Medium
Roka Cafe Kahvaltı,Dining,Local;Turkish,41.0309151,28.9789355,Beyoğlu,09:00-22:00,Medium
Eagle chinese gastro & sushi,Dining,Asian,41.0608898,28.9834774,Şişli,09:00-22:00,Medium
Isola,Dining,Italian,41.0574528,28.9819574,Şişli,Mo-Su 12:00-02:10,Medium
Çam Sut Mangal,Dining,Korean,41.0734186,29.0169103,Şişli,Mo-Sa 12:00-22:00,Medium
Taâvün Çeşmesi,Other,General,41.0511855,28.9224391,Gaziosmanpaşa,09:00-22:00,Low
Bey Kapısı Cafe & Restaurant (Shisha Lounge),Dining,World Cuisine,41.0179947,28.9653435,Fatih,09:00-22:00,Medium
Trabzon Kültür Derneği,Dining,World Cuisine,41.0358948,29.0451841,Üsküdar,09:00-22:00,Medium
Ağa Türk Mutfağı,Dining,World Cuisine,41.0212677,29.0172064,Üsküdar,09:00-22:00,Medium
Gazi Çiğköfte,Dining,World Cuisine,41.0371716,28.8198567,Bağcılar,09:00-22:00,Medium
Cadde Kanat,Dining,World Cuisine,41.0368755,28.8198371,Bağcılar,09:00-22:00,Medium
The Salaş,Dining,World Cuisine,41.0067771,29.0964496,Ataşehir,"Su,Tu-Sa 12:00-23:00",Medium
Galapera,Dining,Fish,41.021221,28.9742,Beyoğlu,24/7,Medium
Fülâne,Dining,World Cuisine,41.0139739,28.9777514,Fatih,09:00-22:00,Medium
Galapera Restaurant,Dining,Beef_Bowl;Chicken;Fine_Dining;Fish;Fish_And_Chips;Grill;Mediterranean,41.0211214,28.9741775,Beyoğlu,Mo-Su 09:00-02:00,Medium
Yeşiltepe Garden,Dining,World Cuisine,41.0450921,29.1282086,Ümraniye,09:00-22:00,Medium
Yerebatan Sarnıcı,Other,General,41.0084795,28.9783826,Fatih,Mo-Su 09:00-19:00,Low
Secret garden,Dining,World Cuisine,41.1303254,29.0558627,Sarıyer,09:00-22:00,Medium
By Boss Lounge,Dining,World Cuisine,41.026812,28.9728764,Beyoğlu,09:00-22:00,Medium
Vegan Masa,Dining,Turkish,41.0449946,29.002589,Beşiktaş,Mo-Su 10:30-22:30,Medium
Octo,Dining,Fish;Mediterranean;Turkish,41.0241227,28.9791875,Beyoğlu,"Mo-Su 06:30-11:00, 12:00-23:00",Medium
Şirin Büfe,Dining,World Cuisine,41.0177568,28.8137033,Bağcılar,09:00-22:00,Medium
Hadika Kahvaltı Evi,Dining,Breakfast;Turkish,41.055822,28.9898775,Şişli,Mo-Su 08:30-17:00,Medium
Nano Dürüm,Dining,Turkish,41.0491283,28.9088866,Bayrampaşa,Mo-Sa 11:30-22:00,Medium
Beyoglu Halk Doner,Dining,World Cuisine,41.0358607,28.9829807,Beyoğlu,09:00-22:00,Medium
Ikon Happy Moons,Dining,International,41.026711,28.985008,Beyoğlu,09:00-22:00,Medium
Batard,Dining,World Cuisine,41.0563835,28.9811664,Şişli,09:00-22:00,Medium
the ordinary,Dining,Italian,41.0582236,28.9779625,Şişli,09:00-22:00,Medium
Saku,Dining,Japanese,41.058351,28.9773329,Şişli,09:00-22:00,High
Turk Fatik Tutak,Dining,World Cuisine,41.0582728,28.9776458,Şişli,09:00-22:00,Medium
Sur Balık Restoran Cihangir,Dining,World Cuisine,41.0304451,28.9834148,Beyoğlu,09:00-22:00,Medium
Galata Sanat Restaurant,Dining,World Cuisine,41.0395991,28.9855312,Beyoğlu,09:00-22:00,Medium
"DİYARZADE KÜNEFE, KATMER, BAKLAVA, VE TATLI",Dining,Turkish,41.0108802,28.8714186,GÜNGÖREN,12:00-01:00,Medium
ADAB Eski Usûl Meyhane,Dining,Turkish,41.1104122,29.0405969,Sarıyer,09:00-22:00,Medium
Köfteci Yusuf,Dining,Turkish,41.0381264,28.9834623,Beyoğlu,09:00-22:00,Medium
Münhasir Döner & Kebap,Dining,World Cuisine,41.0342044,28.9788126,Beyoğlu,09:00-22:00,Medium
İntiba Döner,Dining,World Cuisine,41.0028249,29.0434584,Kadıköy,09:00-22:00,Medium
Tike Restoran,Dining,Turkish,41.0868123,29.0318827,Beşiktaş,Su-Sa 10:00-23:00,Medium
BigChefs,Dining,Pizza;Burger;Salad,41.0015882,29.1409894,Ataşehir,09:00-22:00,Medium
Taksim Bahçivan,Dining,Turkish,41.0338423,28.979088,Beyoğlu,Su-Sa 10:00-01:00,Medium
Koali,Dining,Indonesian,41.0264507,28.9783222,Beyoğlu,09:00-22:00,Medium
Wall paintings,Other,General,41.0249685,28.9714505,Beyoğlu,09:00-22:00,Low
Peninsula,Dining,World Cuisine,41.023832,28.9701186,Beyoğlu,09:00-22:00,Medium
OSES çiğ köfte,Dining,Turkish,41.1864814,29.0401663,Sarıyer,09:00-22:00,Medium
Galatasaray Meydani,Other,General,41.0332693,28.9771198,Beyoğlu,09:00-22:00,Low
Çengelköy Börekçisi,Dining,World Cuisine,41.0248278,29.0360409,Üsküdar,09:00-22:00,Medium
Han Atlas Üzbek Restaurant,Dining,World Cuisine,41.0057893,28.9620707,Fatih,09:00-22:00,Medium
GALAKTION,Dining,World Cuisine,41.0298208,28.9738985,Beyoğlu,09:00-22:00,Medium
Begonville Cafe Restaurant,Dining,World Cuisine,41.0041082,28.9694217,Fatih,09:00-22:00,Medium
Mivan Restaurant Cafe,Dining,World Cuisine,41.0061576,28.9689987,Fatih,09:00-22:00,Medium
Kumkapi Tiryaki,Dining,World Cuisine,41.0046526,28.9651399,Fatih,09:00-22:00,Medium
Blue bottle Istanbul,Dining,World Cuisine,41.0048975,28.9699223,Fatih,09:00-22:00,Medium
Turkish Cuisine (кебабы),Dining,World Cuisine,41.0047697,28.9708849,Fatih,09:00-22:00,Medium
Cumhuriyet Parkı,Nature & Park,Park,41.116412,29.0006444,Kağıthane,09:00-22:00,Low
Köfteci Yusuf,Dining,Turkish,41.2359639,28.9078478,Sultangazi,09:00-22:00,Medium
Yemekçi 7/24,Dining,World Cuisine,41.2366321,28.9067048,Sultangazi,09:00-22:00,Medium
Saray 1 Pide Lahmacun,Dining,Turkish,41.0827213,28.8823415,Gaziosmanpaşa,09:00-22:00,Medium
Sevgi Pilavcısı,Dining,World Cuisine,41.0691044,28.8855374,Bayrampaşa,09:00-22:00,Medium
Şehrazat Kebap,Dining,World Cuisine,41.0575776,28.9941141,Şişli,09:00-22:00,Medium
RICCO,Dining,World Cuisine,41.0511476,28.9956505,Şişli,09:00-22:00,Medium
MEHMET NAMLI KEBAP & DÜRÜM & LAHMACUN,Dining,World Cuisine,41.0588801,29.0045788,Beşiktaş,09:00-22:00,Medium
Hasanpaşa Konağı Restaurant,Dining,Turkish,41.0092569,28.9612733,Fatih,09:00-22:00,Medium
1923,History & Culture,Historical Building,41.0258266,29.0094982,Üsküdar,09:00-22:00,Low
Fetih Iskembe,Dining,World Cuisine,41.0335118,28.9465383,Eyüpsultan,09:00-22:00,Medium
Tehroon Restaurant,Dining,World Cuisine,41.1133973,29.0221732,Kağıthane,09:00-22:00,Medium
SAFİR IRANIAN RESTAURANT,Dining,World Cuisine,41.0626757,28.9874793,Şişli,09:00-22:00,Medium
Palm fast food,Dining,World Cuisine,41.0631033,28.9945483,Şişli,09:00-22:00,Medium
Ali Food Shop,Dining,World Cuisine,41.0419536,28.9830225,Beyoğlu,09:00-22:00,Medium
Huqqa,Dining,World Cuisine,41.0041772,29.0708981,Üsküdar,09:00-22:00,Medium
Sahra Hotpot,Dining,Chinese,41.0888482,29.0568847,Beykoz,09:00-22:00,Medium
Ay bike sokagi,Other,General,41.0903351,29.003977,Kağıthane,09:00-22:00,Low
Garden mezze,Dining,World Cuisine,41.0145207,28.9773389,Fatih,Mo-Su 11:00-00:30,Medium
The Himalayan restaurant,Dining,Indian,41.0364215,28.9770421,Beyoğlu,09:00-22:00,Medium
Cozy Garden Restaurant Cafe,Dining,World Cuisine,41.0138608,28.9771448,Beyoğlu,09:00-22:00,Medium
Vandal,Dining,World Cuisine,41.0268668,28.9854243,Beyoğlu,09:00-22:00,Medium
Kiva,Dining,World Cuisine,41.0267647,28.9851018,Beyoğlu,09:00-22:00,Medium
Big Chefs,Dining,World Cuisine,41.0266171,28.9848161,Beyoğlu,09:00-22:00,Medium
Cookshop,Dining,Turkish,41.0262998,28.9841407,Beyoğlu,09:00-22:00,Medium
Bankalar Karadeniz Pideleri & Menemen (Great local food),Dining,Turkish,41.0237659,28.9721757,Beyoğlu,Mo-Sa 06:00-22:00,Medium
Kirvem Kanat Evi,Dining,World Cuisine,41.0132252,28.8425824,Bahçelievler,09:00-22:00,Medium
Cooker,Dining,World Cuisine,41.0695683,28.826657,Bağcılar,09:00-22:00,Medium
ikonium Etiler Etli Ekmek,Dining,World Cuisine,41.0753878,29.0194718,Şişli,09:00-22:00,Medium
Filiboz Cafe Restaurant,Dining,World Cuisine,41.1845249,28.736492,Arnavutköy,09:00-22:00,Medium
Crousty Co,Dining,World Cuisine,41.2616043,28.7390346,Arnavutköy,09:00-22:00,Medium
Sakhalin İstanbul,Dining,Seafood;Sushi;Steak_House,41.0665394,29.0182511,Beşiktaş,Mo-Su 12:00-23:45,High
Döner Vadisi & Çorba,Dining,Turkish,41.1148617,28.9987695,Sarıyer,09:00-22:00,Medium
Semsür Çiğköfte,Dining,Turkish;Middle_Eastern;Anatolian,41.0242983,29.0123122,Üsküdar,09:00-22:00,Medium
İBB Bağcılar Kent Lokantası,Dining,Turkish,41.0373427,28.8590511,Esenler,Mo-Fr 08:00-20:00; Sa 12:00-17:00,Medium
İBB Çapa Kent Lokantası,Dining,Turkish,41.0144324,28.934424,Fatih,Mo-Fr 08:00-20:00; Sa 12:00-17:00,Medium
İBB Hisarüstü Kent Lokantası,Dining,Turkish,41.085509,29.0471957,Beşiktaş,Mo-Fr 08:00-20:00; Sa 12:00-17:00,Medium
İBB Sultanahmet Kent Lokantası,Dining,Turkish,41.0095986,28.9775309,Fatih,Mo-Fr 08:00-20:00; Sa 12:00-17:00,Medium
İBB Ümraniye Kent Lokantası,Dining,Turkish,41.0061419,29.1646148,Çekmeköy,Mo-Fr 08:00-20:00; Sa 12:00-17:00,Medium
İBB Üsküdar Kent Lokantası,Dining,Turkish,41.0234131,29.0170969,Üsküdar,Mo-Fr 08:00-20:00; Sa 12:00-17:00,Medium
doruk rooftop,Dining,World Cuisine,41.0065512,28.9703472,Fatih,Mo-Su 12:00-23:00,Medium
Paşa Köşkü Et Lokantası,Dining,Steak_House,41.086033,28.9058896,Sultangazi,09:00-22:00,High
Mylos Ayvalık Cunda Mutfağı,Dining,Seafood,41.0054134,29.0463288,Kadıköy,09:00-22:00,Medium
Şehit Öğretmen Ekrem YıldızParkı,Nature & Park,Park,41.1487784,28.8524324,Sultangazi,09:00-22:00,Low
Lahpimadecun,Dining,Turkish;Lahmacun,41.0483547,28.9211709,Gaziosmanpaşa,09:00-22:00,Medium
Köfteci Yusuf,Dining,Turkish,41.0965171,29.0057215,Kağıthane,Mo-Su 08:00-23:00,Medium
Hazzopulo Pasajı,Other,General,41.0333902,28.9760307,Beyoğlu,09:00-22:00,Low
Onion Cafè,Dining,World Cuisine,41.023817,29.0148655,Üsküdar,09:00-22:00,Medium
Malatya Pide & Lahmacun Salonu,Dining,Turkish,41.090249,28.8108842,Başakşehir,09:00-22:00,Medium
Kevok Ocakbaş,Dining,World Cuisine,41.0336687,28.9756382,Beyoğlu,Mo-Su 11:00-02:00,Medium
Sohum Kalesi Kitâbesi,History & Culture,Historical Building,41.0123834,28.9840355,Beyoğlu,09:00-22:00,Low
Ceneviz Balik,Dining,Fish;Turkish,41.1736104,29.0887637,Sarıyer,09:00-22:00,Medium
IBB Çubuklu Silolar,Other,General,41.1088724,29.0828543,Beykoz,09:00-22:00,Low
Tarabya Mangalbaşı,Dining,World Cuisine,41.1449486,29.030558,Sarıyer,09:00-22:00,Medium
Baklava Hanem,Dining,Turkish,41.0538868,28.9822435,şişli,09:00-22:00,Medium
the site,Nature & Park,Park,41.031809,28.974347,Beyoğlu,09:00-22:00,Low
Has Titiz Kebap,Dining,Kebab,41.0204602,29.1227958,Ümraniye,09:00-22:00,Medium
Beylerberi Tike,Dining,World Cuisine,41.0443368,29.0442904,Üsküdar,09:00-22:00,Medium
Kaftan Stairs,Other,General,41.0299884,29.0187966,Üsküdar,09:00-22:00,Low
Sirkeci Lokantası 1912,Dining,Breakfast;Coffee_Shop;French;Pasta;Turkish,41.015399,28.9725332,Fatih,Mo-Su 08:00-23:00,Medium
Mesopotamian Breakfast Brunch Cafe,Dining,Breakfast,41.0062903,28.9806384,Fatih,Mo-Su 08:00-21:00,Medium
Tarihi Pasahan Konagi,Dining,World Cuisine,41.0168384,28.9544286,Fatih,09:00-22:00,Medium
ying,Dining,Chinese,41.0674008,28.9964663,Şişli,09:00-22:00,Medium
Köfteci Yusuf,Dining,Turkish,41.0105428,29.0106398,Üsküdar,09:00-22:00,Medium
Çavuş,Dining,World Cuisine,41.184461,28.7415397,Arnavutköy,09:00-22:00,Medium
Hafizoğlu,Dining,World Cuisine,41.1843877,28.7416228,Arnavutköy,09:00-22:00,Medium
Yakamoz Balık,Dining,Seafood;Turkish,41.0222007,28.9717128,Beyoğlu,09:00-22:00,Medium
Balat Patika Cafe Kahvati,Dining,World Cuisine,41.0294793,28.9508227,Fatih,09:00-22:00,Medium
Prava Pita,Dining,World Cuisine,41.0707219,28.9062253,Gaziosmanpaşa,09:00-22:00,Medium
